,,,
Fixed mmhg,Peaks,Peak cuff ,Peak Ampl
86.468,,,
86.303,,,
86.2,,,
86.097,,,
85.973,,,
85.808,,,
85.664,,,
85.561,,,
85.416,,,
85.292,,,
85.292,,,
85.189,,,
85.127,,,
85.086,,,
85.045,,,
85.065,,,
85.065,,,
85.086,,,
85.003,,,
85.148,,,
85.127,,,
85.086,,,
85.086,,,
85.127,,,
85.127,,,
85.169,,,
85.127,,,
85.169,,,
85.169,,,
85.21,,,
85.21,,,
85.251,,,
85.251,,,
85.23,,,
85.313,,,
85.292,,,
85.313,,,
85.354,,,
85.375,,,
85.375,,,
85.395,,,
85.395,,,
85.416,,,
85.416,,,
85.437,,,
85.437,,,
85.457,,,
85.54,,,
85.499,,,
85.561,,,
85.602,,,
85.602,,,
85.643,,,
85.643,,,
85.746,,,
85.746,,,
85.726,,,
85.767,,,
85.808,,,
85.787,,,
85.87,,,
85.953,,,
85.973,,,
85.973,,,
85.994,,,
86.056,,,
86.097,,,
86.118,,,
86.118,,,
86.18,,,
86.159,,,
86.241,,,
86.283,,,
86.262,,,
86.303,,,
86.303,,,
86.365,,,
86.407,,,
86.448,,,
86.427,,,
86.448,,,
86.51,,,
86.613,,,
86.613,,,
86.633,,,
86.675,,,
86.737,,,
86.757,,,
86.778,,,
86.799,,,
86.84,,,
86.86,,,
86.902,,,
86.964,,,
86.964,,,
87.005,,,
87.026,,,
87.067,,,
87.108,,,
87.149,,,
87.211,,,
87.273,,,
87.273,,,
87.314,,,
87.314,,,
87.273,,,
87.356,,,
87.356,,,
87.376,,,
87.418,,,
87.397,,,
87.438,,,
87.418,,,
87.418,,,
87.521,,,
87.521,,,
87.562,,,
87.562,,,
87.541,,,
87.624,,,
87.624,,,
87.645,,,
87.727,,,
87.706,,,
87.768,,,
87.83,,,
87.81,,,
87.851,,,
87.871,,,
87.913,87.88055556,86.15621542,
87.871,,,
87.933,,,
87.913,,,
87.933,,,
87.913,,,
87.933,,,
87.933,,,
87.933,,,
87.913,,,
87.954,,,
87.954,,,
87.995,,,
87.975,,,
87.975,,,
87.975,,,
88.016,,,
88.016,,,
87.995,,,
88.016,,,
87.954,,,
87.933,,,
87.871,,,
87.727,,,
87.583,,,
87.418,,,
87.314,,,
87.17,,,
87.046,,,
86.902,,,
86.757,,,
86.695,,,
86.613,,,
86.572,,,
86.489,,,
86.53,,,
86.51,,,
86.489,,,
86.53,,,
86.51,,,
86.489,,,
86.53,,,
86.53,,,
86.551,,,
86.613,,,
86.613,,,
86.613,,,
86.613,,,
86.633,,,
86.613,,,
86.654,,,
86.695,86.67688889,86.66877778,
86.695,,,
86.695,,,
86.737,,,
86.757,,,
86.778,,,
86.737,,,
86.778,,,
86.757,,,
86.819,,,
86.778,,,
86.778,,,
86.86,,,
86.799,,,
86.902,,,
86.902,,,
86.881,,,
86.964,,,
86.984,,,
86.902,,,
87.026,,,
87.005,,,
87.046,,,
87.026,,,
87.067,,,
87.067,,,
87.087,,,
87.108,,,
87.129,,,
87.191,,,
87.211,,,
87.232,,,
87.232,,,
87.314,,,
87.314,,,
87.376,,,
87.397,,,
87.397,,,
87.418,,,
87.5,,,
87.521,,,
87.603,,,
87.562,,,
87.665,,,
87.645,,,
87.686,,,
87.727,,,
87.768,,,
87.81,,,
87.851,,,
87.871,,,
87.892,,,
87.933,,,
87.995,,,
87.975,,,
88.016,,,
88.037,,,
88.119,,,
88.14,,,
88.181,,,
88.181,,,
88.264,,,
88.264,,,
88.305,,,
88.346,,,
88.408,,,
88.449,,,
88.449,,,
88.491,,,
88.573,,,
88.552,,,
88.594,,,
88.656,,,
88.635,,,
88.676,,,
88.718,,,
88.779,,,
88.718,,,
88.759,,,
88.841,,,
88.8,,,
88.862,,,
88.883,,,
88.924,,,
88.903,,,
88.965,,,
88.965,,,
88.965,,,
89.027,,,
89.048,,,
89.068,,,
89.11,,,
89.11,,,
89.151,,,
89.213,,,
89.213,,,
89.316,,,
89.357,,,
89.399,,,
89.419,,,
89.378,,,
89.46,,,
89.419,89.43744444,87.77779196,
89.481,,,
89.419,,,
89.481,,,
89.481,,,
89.481,,,
89.481,,,
89.522,,,
89.502,,,
89.502,,,
89.564,,,
89.543,,,
89.564,,,
89.626,,,
89.605,,,
89.626,,,
89.626,,,
89.605,,,
89.626,,,
89.543,,,
89.44,,,
89.337,,,
89.213,,,
89.027,,,
88.883,,,
88.718,,,
88.614,,,
88.491,,,
88.387,,,
88.387,,,
88.264,,,
88.16,,,
88.181,,,
88.14,,,
88.098,,,
88.16,,,
88.14,,,
88.14,,,
88.181,,,
88.14,,,
88.202,,,
88.202,,,
88.181,,,
88.222,,,
88.264,,,
88.264,,,
88.264,,,
88.305,,,
88.264,,,
88.326,,,
88.305,,,
88.326,,,
88.284,,,
88.346,,,
88.387,,,
88.387,,,
88.449,,,
88.449,,,
88.47,,,
88.449,,,
88.47,,,
88.47,,,
88.552,,,
88.511,,,
88.511,,,
88.552,,,
88.573,,,
88.594,,,
88.594,,,
88.573,,,
88.635,,,
88.656,,,
88.635,,,
88.656,,,
88.676,,,
88.718,,,
88.718,,,
88.738,,,
88.759,,,
88.759,,,
88.8,,,
88.8,,,
88.862,,,
88.841,,,
88.883,,,
88.903,,,
88.924,,,
88.965,,,
88.965,,,
89.048,,,
89.027,,,
89.048,,,
89.089,,,
89.151,,,
89.172,,,
89.254,,,
89.295,,,
89.316,,,
89.357,,,
89.357,,,
89.419,,,
89.419,,,
89.46,,,
89.584,,,
89.584,,,
89.646,,,
89.646,,,
89.667,,,
89.729,,,
89.791,,,
89.832,,,
89.832,,,
89.873,,,
89.894,,,
89.914,,,
90.018,,,
90.038,,,
90.038,,,
90.1,,,
90.141,,,
90.224,,,
90.224,,,
90.245,,,
90.327,,,
90.286,,,
90.348,,,
90.389,,,
90.368,,,
90.368,,,
90.389,,,
90.389,,,
90.43,,,
90.472,,,
90.41,,,
90.472,,,
90.534,,,
90.616,,,
90.637,,,
90.657,,,
90.657,,,
90.678,,,
90.761,,,
90.761,,,
90.823,,,
90.884,,,
90.926,,,
90.905,,,
90.926,,,
90.967,,,
90.988,,,
91.029,,,
90.988,,,
91.008,,,
91.029,,,
91.07,,,
91.07,,,
91.091,,,
91.111,,,
91.132,,,
91.173,91.16188889,89.55430556,
91.153,,,
91.235,,,
91.215,,,
91.277,,,
91.215,,,
91.235,,,
91.194,,,
91.235,,,
91.215,,,
91.111,,,
90.967,,,
90.926,,,
90.802,,,
90.616,,,
90.575,,,
90.307,,,
90.203,,,
90.141,,,
90.018,,,
89.935,,,
89.894,,,
89.873,,,
89.832,,,
89.873,,,
89.873,,,
89.853,,,
89.894,,,
89.873,,,
89.894,,,
89.873,,,
89.894,,,
89.873,,,
89.935,,,
89.935,,,
89.997,,,
89.997,,,
89.976,,,
90.018,,,
90.059,,,
89.976,,,
90.038,,,
90.059,,,
90.08,,,
90.1,,,
90.141,,,
90.162,,,
90.203,,,
90.203,,,
90.162,,,
90.203,,,
90.245,90.224,90.21749206,
90.245,,,
90.245,,,
90.265,,,
90.245,,,
90.327,90.29277778,90.29279365,
90.327,,,
90.286,,,
90.368,,,
90.327,,,
90.368,,,
90.327,,,
90.41,90.38666667,90.38666667,
90.43,,,
90.41,,,
90.41,,,
90.43,,,
90.43,,,
90.492,,,
90.492,,,
90.472,,,
90.534,,,
90.513,,,
90.575,,,
90.534,,,
90.616,,,
90.637,,,
90.596,,,
90.678,,,
90.657,,,
90.699,,,
90.74,,,
90.74,,,
90.761,,,
90.823,,,
90.802,,,
90.864,,,
90.905,,,
90.946,,,
90.988,,,
91.029,,,
91.091,,,
91.07,,,
91.153,,,
91.215,,,
91.215,,,
91.318,,,
91.359,,,
91.421,,,
91.442,,,
91.504,,,
91.545,,,
91.586,,,
91.586,,,
91.648,,,
91.648,,,
91.689,,,
91.689,,,
91.71,,,
91.751,,,
91.772,,,
91.834,,,
91.813,,,
91.792,,,
91.834,,,
91.854,,,
91.896,,,
91.896,,,
91.978,,,
91.958,,,
91.978,,,
91.999,,,
92.061,,,
92.061,,,
92.061,,,
92.123,,,
92.185,,,
92.267,,,
92.226,,,
92.308,,,
92.37,,,
92.391,,,
92.453,,,
92.474,,,
92.474,,,
92.556,,,
92.556,,,
92.535,,,
92.597,,,
92.639,,,
92.639,,,
92.68,,,
92.68,,,
92.762,,,
92.762,,,
92.783,92.78988889,91.2659246,
92.845,,,
92.866,,,
92.845,,,
92.886,,,
92.886,,,
92.886,,,
92.845,,,
92.824,,,
92.762,,,
92.639,,,
92.474,,,
92.412,,,
92.308,,,
92.185,,,
92.04,,,
91.978,,,
91.854,,,
91.772,,,
91.731,,,
91.627,,,
91.607,,,
91.545,,,
91.565,,,
91.524,,,
91.483,,,
91.545,,,
91.524,,,
91.565,,,
91.565,,,
91.565,,,
91.627,,,
91.607,,,
91.627,,,
91.648,,,
91.607,,,
91.607,,,
91.731,,,
91.71,,,
91.689,,,
91.731,,,
91.772,,,
91.772,,,
91.772,,,
91.772,,,
91.772,,,
91.854,,,
91.854,,,
91.792,,,
91.854,,,
91.875,,,
91.937,,,
91.937,,,
91.916,,,
91.916,,,
91.937,,,
91.937,,,
91.978,,,
91.958,,,
92.02,,,
92.061,92.03111111,92.00992492,
92.102,,,
92.102,,,
92.02,,,
92.102,,,
92.061,,,
92.061,,,
92.081,,,
92.123,,,
92.143,,,
92.164,,,
92.185,,,
92.205,,,
92.164,,,
92.226,,,
92.226,,,
92.226,,,
92.246,,,
92.288,,,
92.267,,,
92.308,,,
92.35,,,
92.35,,,
92.35,,,
92.391,,,
92.412,,,
92.432,,,
92.474,,,
92.432,,,
92.474,,,
92.494,,,
92.515,,,
92.577,,,
92.556,,,
92.597,,,
92.659,,,
92.68,,,
92.762,,,
92.804,,,
92.845,,,
92.866,,,
92.907,,,
92.969,,,
92.989,,,
93.051,,,
93.093,,,
93.134,,,
93.217,,,
93.237,,,
93.237,,,
93.258,,,
93.34,,,
93.34,,,
93.382,,,
93.423,,,
93.423,,,
93.444,,,
93.464,,,
93.444,,,
93.485,,,
93.567,,,
93.609,,,
93.588,,,
93.671,,,
93.671,,,
93.712,,,
93.733,,,
93.712,,,
93.795,,,
93.836,,,
93.898,,,
93.939,,,
93.96,,,
93.98,,,
94.042,,,
94.125,,,
94.145,,,
94.207,,,
94.207,,,
94.269,,,
94.269,,,
94.269,,,
94.331,,,
94.372,,,
94.331,,,
94.331,,,
94.393,,,
94.434,,,
94.496,,,
94.496,,,
94.579,,,
94.579,,,
94.599,94.59011111,93.00200585,
94.62,,,
94.62,,,
94.661,,,
94.661,,,
94.661,,,
94.682,,,
94.661,,,
94.62,,,
94.496,,,
94.372,,,
94.311,,,
94.207,,,
94.022,,,
93.918,,,
93.836,,,
93.712,,,
93.629,,,
93.547,,,
93.423,,,
93.402,,,
93.34,,,
93.32,,,
93.217,,,
93.278,,,
93.258,,,
93.258,,,
93.299,,,
93.34,,,
93.258,,,
93.32,,,
93.299,93.33122222,93.32894444,
93.361,,,
93.32,,,
93.382,,,
93.402,,,
93.402,,,
93.464,93.41844444,93.41973016,
93.444,,,
93.444,,,
93.423,,,
93.485,93.47355556,93.47203704,
93.485,,,
93.506,,,
93.485,,,
93.526,,,
93.547,,,
93.567,,,
93.588,,,
93.629,,,
93.588,,,
93.588,,,
93.671,93.63855556,93.63440171,
93.691,,,
93.671,,,
93.65,,,
93.671,,,
93.712,,,
93.712,,,
93.753,93.73033333,93.73313333,
93.774,,,
93.753,,,
93.753,,,
93.795,,,
93.795,,,
93.836,,,
93.856,,,
93.836,,,
93.856,,,
93.877,,,
93.898,,,
93.918,,,
93.918,,,
93.96,,,
93.939,,,
94.001,,,
93.98,,,
94.042,,,
93.96,,,
94.042,,,
94.063,,,
94.042,,,
94.104,,,
94.166,,,
94.166,,,
94.104,,,
94.207,,,
94.207,,,
94.249,,,
94.228,,,
94.249,,,
94.269,,,
94.311,,,
94.311,,,
94.414,,,
94.372,,,
94.393,,,
94.455,,,
94.496,,,
94.517,,,
94.62,,,
94.599,,,
94.641,,,
94.723,,,
94.785,,,
94.785,,,
94.826,,,
94.826,,,
94.95,,,
94.95,,,
95.012,,,
95.033,,,
95.054,,,
95.115,,,
95.115,,,
95.198,,,
95.281,,,
95.281,,,
95.301,,,
95.301,,,
95.384,,,
95.405,,,
95.405,,,
95.405,,,
95.446,,,
95.487,,,
95.528,,,
95.528,,,
95.57,,,
95.632,,,
95.652,,,
95.693,,,
95.714,,,
95.755,,,
95.817,,,
95.817,,,
95.9,,,
95.962,,,
95.962,,,
95.982,,,
96.106,,,
96.148,,,
96.168,,,
96.168,,,
96.148,,,
96.209,,,
96.23,,,
96.271,,,
96.251,,,
96.313,,,
96.313,,,
96.292,,,
96.333,,,
96.354,,,
96.375,,,
96.437,96.42755556,94.89725538,
96.499,,,
96.499,,,
96.54,,,
96.519,,,
96.54,,,
96.519,,,
96.499,,,
96.437,,,
96.395,,,
96.271,,,
96.148,,,
96.024,,,
95.962,,,
95.838,,,
95.755,,,
95.652,,,
95.487,,,
95.528,,,
95.405,,,
95.301,,,
95.281,,,
95.198,,,
95.157,,,
95.219,,,
95.157,,,
95.239,,,
95.26,,,
95.198,,,
95.281,,,
95.239,,,
95.281,,,
95.281,,,
95.301,,,
95.322,,,
95.322,,,
95.384,,,
95.363,,,
95.405,,,
95.405,,,
95.446,,,
95.425,,,
95.466,,,
95.508,,,
95.508,95.49622222,95.49365972,
95.528,,,
95.528,,,
95.508,,,
95.549,,,
95.57,,,
95.549,,,
95.57,,,
95.632,,,
95.632,,,
95.611,,,
95.714,,,
95.693,,,
95.652,,,
95.714,,,
95.714,,,
95.735,,,
95.735,,,
95.776,95.75777778,95.76132716,
95.776,,,
95.776,,,
95.797,,,
95.797,95.81511111,95.81627778,
95.879,,,
95.859,,,
95.859,,,
95.817,,,
95.9,,,
95.9,,,
95.9,95.91133333,95.91133333,
95.941,,,
95.941,,,
95.962,,,
95.982,,,
95.982,,,
95.982,,,
95.982,,,
96.024,,,
96.024,,,
96.044,,,
96.065,,,
96.065,,,
96.127,,,
96.189,,,
96.189,,,
96.168,,,
96.189,,,
96.189,,,
96.251,,,
96.209,,,
96.313,,,
96.271,,,
96.375,,,
96.395,,,
96.354,,,
96.437,,,
96.478,,,
96.499,,,
96.519,,,
96.581,,,
96.622,,,
96.684,,,
96.726,,,
96.788,,,
96.808,,,
96.808,,,
96.849,,,
96.87,,,
96.911,,,
96.994,,,
96.994,,,
97.097,,,
97.097,,,
97.097,,,
97.077,,,
97.118,,,
97.2,,,
97.262,,,
97.262,,,
97.304,,,
97.366,,,
97.366,,,
97.386,,,
97.428,,,
97.469,,,
97.51,,,
97.531,,,
97.572,,,
97.655,,,
97.675,,,
97.737,,,
97.82,,,
97.82,,,
97.882,,,
97.944,,,
97.964,,,
98.047,,,
98.067,,,
98.109,,,
98.067,,,
98.109,,,
98.171,,,
98.171,,,
98.171,,,
98.212,,,
98.212,,,
98.233,,,
98.315,,,
98.315,,,
98.336,98.33577778,96.8822963,
98.356,,,
98.377,,,
98.46,,,
98.418,,,
98.501,,,
98.501,,,
98.377,,,
98.336,,,
98.253,,,
98.171,,,
98.067,,,
97.923,,,
97.84,,,
97.717,,,
97.675,,,
97.593,,,
97.51,,,
97.407,,,
97.324,,,
97.242,,,
97.221,,,
97.221,,,
97.18,,,
97.159,,,
97.138,,,
97.2,,,
97.159,,,
97.2,,,
97.242,,,
97.262,,,
97.262,,,
97.304,,,
97.304,,,
97.283,,,
97.304,,,
97.345,,,
97.324,,,
97.324,,,
97.304,,,
97.386,,,
97.407,,,
97.386,,,
97.428,,,
97.489,,,
97.469,,,
97.428,,,
97.489,,,
97.489,,,
97.51,,,
97.551,,,
97.572,,,
97.572,,,
97.593,,,
97.634,,,
97.593,,,
97.634,,,
97.634,,,
97.675,,,
97.675,,,
97.675,,,
97.696,,,
97.778,,,
97.737,,,
97.799,,,
97.82,,,
97.778,,,
97.82,,,
97.861,,,
97.861,,,
97.882,,,
97.84,,,
97.882,,,
97.923,,,
97.902,,,
97.964,,,
97.964,,,
97.964,,,
98.026,,,
97.985,,,
98.047,,,
98.047,,,
98.067,,,
98.088,,,
98.047,,,
98.15,,,
98.129,,,
98.15,,,
98.129,,,
98.212,,,
98.233,,,
98.212,,,
98.274,,,
98.295,,,
98.315,,,
98.336,,,
98.336,,,
98.418,,,
98.418,,,
98.48,,,
98.46,,,
98.542,,,
98.522,,,
98.563,,,
98.604,,,
98.625,,,
98.687,,,
98.707,,,
98.749,,,
98.831,,,
98.831,,,
98.852,,,
98.914,,,
98.955,,,
98.935,,,
99.038,,,
98.976,,,
99.017,,,
99.038,,,
99.038,,,
99.1,,,
99.12,,,
99.203,,,
99.182,,,
99.285,,,
99.327,,,
99.368,,,
99.409,,,
99.533,,,
99.554,,,
99.616,,,
99.636,,,
99.698,,,
99.74,,,
99.802,,,
99.864,,,
99.905,,,
99.905,,,
99.967,,,
100.029,,,
100.008,,,
100.008,,,
100.029,,,
100.07,,,
100.111,,,
100.173,,,
100.194,,,
100.256,,,
100.297,,,
100.318,100.2971111,98.84792806,
100.318,,,
100.359,,,
100.359,,,
100.4,,,
100.359,,,
100.359,,,
100.277,,,
100.235,,,
100.091,,,
100.029,,,
99.926,,,
99.864,,,
99.616,,,
99.554,,,
99.471,,,
99.43,,,
99.389,,,
99.285,,,
99.203,,,
99.182,,,
99.12,,,
99.162,,,
99.182,,,
99.162,,,
99.203,,,
99.224,,,
99.182,,,
99.224,,,
99.244,,,
99.265,,,
99.265,,,
99.285,,,
99.306,,,
99.306,,,
99.368,,,
99.327,,,
99.368,,,
99.389,,,
99.368,,,
99.451,99.40955556,99.4111746,
99.451,,,
99.451,,,
99.43,,,
99.451,,,
99.492,,,
99.492,,,
99.492,,,
99.513,,,
99.513,,,
99.595,,,
99.554,,,
99.616,,,
99.595,,,
99.636,,,
99.657,,,
99.678,,,
99.678,,,
99.678,,,
99.698,,,
99.678,,,
99.74,,,
99.76,,,
99.76,,,
99.781,,,
99.802,,,
99.905,,,
99.864,,,
99.864,,,
99.905,,,
99.905,,,
99.926,,,
99.926,,,
99.946,99.95077778,99.92156389,
100.008,,,
100.008,,,
99.946,,,
99.987,,,
100.029,,,
100.07,,,
100.029,,,
100.049,,,
100.029,,,
100.07,,,
100.07,,,
100.111,,,
100.091,,,
100.153,,,
100.173,,,
100.194,,,
100.194,,,
100.194,,,
100.256,,,
100.235,,,
100.318,,,
100.277,,,
100.297,,,
100.318,,,
100.338,,,
100.4,,,
100.4,,,
100.442,,,
100.442,,,
100.483,,,
100.524,,,
100.545,,,
100.566,,,
100.607,,,
100.669,,,
100.751,,,
100.71,,,
100.772,,,
100.855,,,
100.855,,,
100.896,,,
100.855,,,
100.937,,,
100.917,,,
100.917,,,
100.999,,,
100.999,,,
101.02,,,
101.061,,,
101.082,,,
101.123,,,
101.185,,,
101.226,,,
101.247,,,
101.288,,,
101.35,,,
101.433,,,
101.474,,,
101.515,,,
101.619,,,
101.66,,,
101.722,,,
101.763,,,
101.846,,,
101.846,,,
101.928,,,
101.887,,,
101.928,,,
101.928,,,
101.99,,,
101.97,,,
102.011,,,
102.052,,,
102.093,,,
102.135,,,
102.135,,,
102.197,,,
102.238,102.2105556,100.8587643,
102.259,,,
102.259,,,
102.3,,,
102.279,,,
102.3,,,
102.238,,,
102.176,,,
102.135,,,
102.073,,,
101.99,,,
101.908,,,
101.804,,,
101.763,,,
101.598,,,
101.598,,,
101.474,,,
101.329,,,
101.226,,,
101.247,,,
101.185,,,
101.185,,,
101.164,,,
101.102,,,
101.144,,,
101.164,,,
101.164,,,
101.164,,,
101.185,,,
101.185,,,
101.206,,,
101.206,,,
101.226,,,
101.247,,,
101.268,,,
101.309,,,
101.309,,,
101.288,,,
101.309,,,
101.391,,,
101.35,,,
101.391,,,
101.329,,,
101.391,,,
101.412,,,
101.412,,,
101.474,,,
101.495,,,
101.474,,,
101.474,,,
101.536,,,
101.557,101.5268889,101.5208611,
101.536,,,
101.557,,,
101.598,,,
101.515,,,
101.557,,,
101.598,,,
101.639,,,
101.639,,,
101.701,,,
101.66,,,
101.639,,,
101.701,,,
101.742,,,
101.763,,,
101.763,,,
101.804,,,
101.804,,,
101.804,,,
101.804,,,
101.784,,,
101.887,,,
101.866,,,
101.908,,,
101.908,,,
101.928,,,
101.949,,,
101.97,,,
101.949,101.9628889,101.9630043,
101.97,,,
101.97,,,
102.011,,,
102.011,,,
102.052,,,
102.052,,,
102.052,,,
102.093,,,
102.052,,,
102.114,,,
102.155,,,
102.114,,,
102.197,,,
102.197,,,
102.197,,,
102.197,,,
102.217,,,
102.279,,,
102.3,,,
102.3,,,
102.341,,,
102.321,,,
102.341,,,
102.362,,,
102.424,,,
102.424,,,
102.444,,,
102.506,,,
102.486,,,
102.548,,,
102.589,,,
102.672,,,
102.672,,,
102.672,,,
102.754,,,
102.775,,,
102.816,,,
102.857,,,
102.857,,,
102.919,,,
102.961,,,
103.002,,,
103.023,,,
103.043,,,
103.085,,,
103.105,,,
103.126,,,
103.208,,,
103.188,,,
103.229,,,
103.27,,,
103.374,,,
103.332,,,
103.415,,,
103.539,,,
103.559,,,
103.621,,,
103.725,,,
103.745,,,
103.787,,,
103.89,,,
103.911,,,
103.931,,,
103.952,,,
103.993,,,
104.034,,,
104.034,,,
104.055,,,
104.055,,,
104.158,,,
104.117,,,
104.22,,,
104.2,,,
104.22,,,
104.241,,,
104.303,,,
104.324,,,
104.324,,,
104.365,104.3741111,103.0006646,
104.406,,,
104.427,,,
104.468,,,
104.509,,,
104.447,,,
104.427,,,
104.344,,,
104.22,,,
104.2,,,
104.096,,,
103.972,,,
103.911,,,
103.828,,,
103.725,,,
103.704,,,
103.601,,,
103.498,,,
103.415,,,
103.332,,,
103.332,,,
103.312,,,
103.291,,,
103.27,,,
103.312,,,
103.353,,,
103.353,,,
103.374,,,
103.332,,,
103.374,,,
103.374,,,
103.415,,,
103.394,,,
103.456,,,
103.456,,,
103.477,,,
103.477,,,
103.456,,,
103.498,,,
103.539,,,
103.518,,,
103.539,,,
103.601,,,
103.58,,,
103.601,,,
103.621,,,
103.621,,,
103.621,,,
103.704,,,
103.704,,,
103.725,,,
103.725,,,
103.745,,,
103.745,,,
103.745,,,
103.807,,,
103.787,,,
103.807,,,
103.828,,,
103.828,,,
103.89,,,
103.89,,,
103.911,,,
103.911,,,
103.911,,,
103.952,,,
103.993,,,
104.014,,,
104.034,,,
104.034,,,
103.993,,,
104.055,,,
104.055,,,
104.076,,,
104.117,,,
104.117,,,
104.158,,,
104.179,,,
104.158,,,
104.179,,,
104.241,,,
104.262,,,
104.241,,,
104.282,,,
104.262,,,
104.282,,,
104.324,,,
104.324,,,
104.365,,,
104.365,,,
104.406,,,
104.427,,,
104.406,,,
104.468,,,
104.447,,,
104.447,,,
104.447,,,
104.489,,,
104.53,,,
104.53,,,
104.592,,,
104.592,,,
104.633,,,
104.675,,,
104.695,,,
104.675,,,
104.675,,,
104.799,,,
104.778,,,
104.84,,,
104.84,,,
104.902,,,
104.943,,,
104.943,,,
104.964,,,
105.026,,,
105.067,,,
105.129,,,
105.088,,,
105.129,,,
105.191,,,
105.212,,,
105.253,,,
105.274,,,
105.315,,,
105.315,,,
105.397,,,
105.418,,,
105.439,,,
105.501,,,
105.583,,,
105.604,,,
105.645,,,
105.707,,,
105.81,,,
105.81,,,
105.893,,,
105.893,,,
105.996,,,
106.12,,,
106.141,,,
106.141,,,
106.182,,,
106.244,,,
106.265,,,
106.244,,,
106.265,,,
106.306,,,
106.347,,,
106.347,,,
106.347,,,
106.409,,,
106.492,,,
106.471,,,
106.533,106.5193333,105.1958882,
106.575,,,
106.595,,,
106.657,,,
106.595,,,
106.595,,,
106.554,,,
106.492,,,
106.451,,,
106.368,,,
106.285,,,
106.203,,,
106.141,,,
106.058,,,
105.955,,,
105.955,,,
105.81,,,
105.728,,,
105.687,,,
105.645,,,
105.563,,,
105.542,,,
105.521,,,
105.501,,,
105.501,,,
105.583,,,
105.563,,,
105.604,,,
105.604,,,
105.604,,,
105.645,,,
105.687,,,
105.645,,,
105.687,,,
105.687,,,
105.749,,,
105.687,,,
105.749,,,
105.749,,,
105.81,,,
105.79,,,
105.81,,,
105.81,,,
105.852,,,
105.81,,,
105.852,,,
105.893,,,
105.955,,,
105.976,,,
105.955,,,
105.976,,,
105.976,,,
105.976,,,
106.017,,,
106.038,,,
106.038,,,
106.058,,,
106.079,,,
106.058,,,
106.141,,,
106.141,,,
106.162,,,
106.224,,,
106.162,,,
106.224,,,
106.203,,,
106.265,106.242,106.2267132,
106.244,,,
106.265,,,
106.306,,,
106.285,,,
106.285,,,
106.306,,,
106.306,,,
106.368,,,
106.347,,,
106.368,,,
106.409,,,
106.43,,,
106.451,,,
106.471,,,
106.471,,,
106.471,,,
106.554,,,
106.513,,,
106.513,,,
106.533,,,
106.533,,,
106.595,,,
106.595,,,
106.616,,,
106.637,,,
106.678,,,
106.637,,,
106.678,,,
106.699,,,
106.719,,,
106.76,,,
106.76,,,
106.76,,,
106.822,,,
106.822,,,
106.884,,,
106.905,,,
106.905,,,
106.926,,,
106.884,,,
106.967,,,
106.967,,,
107.029,,,
107.029,,,
107.07,,,
107.112,,,
107.132,,,
107.112,,,
107.194,,,
107.235,,,
107.194,,,
107.215,,,
107.215,,,
107.256,,,
107.277,,,
107.277,,,
107.318,,,
107.359,,,
107.38,,,
107.359,,,
107.442,,,
107.483,,,
107.504,,,
107.587,,,
107.669,,,
107.669,,,
107.71,,,
107.834,,,
107.855,,,
107.917,,,
107.958,,,
108.103,,,
108.062,,,
108.165,,,
108.165,,,
108.165,,,
108.289,,,
108.309,,,
108.289,,,
108.351,,,
108.392,,,
108.475,,,
108.454,,,
108.475,,,
108.619,,,
108.661,,,
108.681,108.6398889,107.4436707,
108.702,,,
108.784,,,
108.722,,,
108.661,,,
108.722,,,
108.64,,,
108.619,,,
108.557,,,
108.475,,,
108.433,,,
108.413,,,
108.309,,,
108.268,,,
108.186,,,
108.103,,,
108.041,,,
107.958,,,
107.958,,,
107.896,,,
107.793,,,
107.834,,,
107.752,,,
107.793,,,
107.71,,,
107.752,,,
107.834,,,
107.834,,,
107.855,,,
107.876,,,
107.876,,,
107.876,,,
107.876,,,
107.938,,,
107.917,,,
107.938,,,
107.938,,,
108.02,,,
108.02,,,
108.041,,,
107.979,,,
108.082,,,
108.041,,,
108.082,,,
108.082,,,
108.165,,,
108.144,,,
108.103,,,
108.206,,,
108.165,,,
108.165,,,
108.206,,,
108.248,,,
108.206,,,
108.248,,,
108.289,,,
108.268,,,
108.309,,,
108.33,,,
108.351,,,
108.351,,,
108.351,,,
108.413,,,
108.413,,,
108.495,,,
108.454,,,
108.475,,,
108.516,,,
108.537,,,
108.537,,,
108.557,,,
108.578,,,
108.619,,,
108.619,,,
108.619,,,
108.64,,,
108.619,,,
108.661,,,
108.702,,,
108.764,,,
108.764,,,
108.743,,,
108.764,,,
108.722,,,
108.826,,,
108.826,,,
108.826,,,
108.826,,,
108.867,,,
108.929,,,
108.908,,,
108.908,,,
108.929,,,
108.991,,,
108.929,,,
109.032,,,
109.012,,,
109.032,,,
109.053,,,
109.074,,,
109.094,,,
109.115,,,
109.094,,,
109.115,,,
109.198,,,
109.198,,,
109.239,,,
109.28,,,
109.28,,,
109.301,,,
109.321,,,
109.363,,,
109.404,,,
109.363,,,
109.383,,,
109.466,,,
109.466,,,
109.507,,,
109.528,,,
109.549,,,
109.549,,,
109.569,,,
109.569,,,
109.549,,,
109.652,,,
109.569,,,
109.611,,,
109.611,,,
109.631,,,
109.673,,,
109.693,,,
109.735,,,
109.776,,,
109.838,,,
109.858,,,
109.982,,,
109.982,,,
110.065,,,
110.127,,,
